Current(A),Voltage(V),Temperature (C)_1,SOC
0.361014068,3.600465298,27.57247353,100.0
0.35519132,3.600157738,27.61660576,100.0
0.349932045,3.600157738,27.54192924,100.0
0.344297111,3.599849939,27.5555191,100.0
0.33922568,3.600157738,27.43670082,100.0
0.33377856,3.600157738,27.43670082,100.0
0.329082787,3.600157738,27.54192924,100.0
0.3241992,3.600157738,27.37560654,100.0
0.319315583,3.599849939,27.61660576,100.0
0.314619809,3.600157738,27.43670082,100.0
0.309924036,3.600157738,27.51138496,100.0
0.305416077,3.600157738,27.40615082,100.0
0.300908148,3.600465298,27.48083878,100.0
0.296588033,3.600157738,27.41975212,100.0
0.292455733,3.600157738,27.51138496,100.0
0.288323462,3.600157738,27.48083878,100.0
0.284379005,3.600157738,27.63019562,100.0
0.280434549,3.600157738,27.4502964,100.0
0.276490092,3.600157738,27.59965515,100.0
0.27273348,3.599849939,27.48083878,100.0
0.269164681,3.600157738,27.52497864,100.0
0.265408069,3.600157738,27.34506035,100.0
0.261839271,3.600157738,27.37560654,100.0
0.258270472,3.600157738,27.41975212,100.0
0.254889518,3.600157738,27.37560654,100.0
0.251508564,3.600157738,27.37560654,100.0
0.248315439,3.600157738,27.40615082,100.0
0.245122313,3.600465298,27.4502964,100.0
0.241553515,3.600157738,27.5555191,100.0
0.238548219,3.600157738,27.43335342,100.0
0.235730752,3.600465298,27.49443626,100.0
0.232537627,3.600157738,27.46389389,100.0
0.22972016,3.600465298,27.46389389,100.0
0.226902694,3.600157738,27.38920784,100.0
0.223897398,3.600157738,27.46389389,100.0
0.221455589,3.600157738,27.53857613,100.0
0.218450293,3.600157738,27.31451225,100.0
0.215820655,3.600157738,27.35866356,100.0
0.213191018,3.600157738,27.38920784,100.0
0.210749224,3.600157738,27.43335342,100.0
0.208307415,3.600465298,27.31451225,100.0
0.206053451,3.600465298,27.46389389,100.0
0.203423813,3.600157738,27.43335342,100.0
0.200982004,3.600465298,27.38920784,100.0
0.198728025,3.600157738,27.38920784,100.0
0.196098402,3.600465298,27.28396988,100.0
0.194032252,3.600157738,27.35866356,100.0
0.192153946,3.600157738,27.32812119,100.0
0.189712137,3.600465298,27.20926857,100.0
0.187458172,3.600157738,27.28396988,100.0
0.185392022,3.600157738,27.31451225,100.0
0.183138058,3.600157738,27.23981476,100.0
0.181259736,3.599849939,27.23981476,100.0
0.179569259,3.600157738,27.20926857,100.0
0.177315295,3.600157738,27.31451225,100.0
0.175624803,3.600465298,27.16511345,100.0
0.174122155,3.600465298,27.16511345,100.0
0.171680361,3.600157738,27.34506035,100.0
0.169989884,3.600157738,27.30091286,100.0
0.168299392,3.600157738,27.19566345,100.0
0.166608915,3.600157738,27.23981476,100.0
0.164730608,3.600157738,27.12095833,100.0
0.163040131,3.600157738,27.34506035,100.0
0.161537483,3.600157738,27.19566345,100.0
0.159659162,3.599849939,27.27036476,100.0
0.158344358,3.600157738,27.15151215,100.0
0.156653866,3.600465298,27.12095833,100.0
0.155151218,3.600465298,27.25676537,100.0
0.153460741,3.600157738,27.27036476,100.0
0.152333751,3.600465298,27.12095833,100.0
0.150455445,3.600157738,27.10735703,100.0
0.148952797,3.600157738,27.07680321,100.0
0.147637978,3.600157738,27.22621536,100.0
0.14613533,3.600157738,27.10735703,100.0
0.144632682,3.600465298,27.21261787,100.0
0.143130034,3.600157738,27.13791084,100.0
0.142190874,3.600157738,27.09375763,100.0
0.140688226,3.600157738,27.09375763,100.0
0.139373407,3.600157738,27.08016396,100.0
0.138058588,3.600157738,27.18543053,100.0
0.136743784,3.600157738,27.32123947,100.0
0.135616794,3.600157738,27.1107235,100.0
0.134301975,3.600465298,27.32123947,100.0
0.133362815,3.600157738,27.17184067,100.0
0.132235825,3.600157738,27.24654198,100.0
0.130545348,3.600157738,27.24654198,100.0
0.129418373,3.600157738,27.2770977,100.0
0.128291383,3.600157738,27.2770977,100.0
0.127164394,3.600157738,27.24654198,100.0
0.126225233,3.600465298,27.20239639,100.0
0.125098258,3.600157738,27.15825272,100.0
0.123971269,3.600157738,27.23295593,100.0
0.123032108,3.600157738,27.30765343,100.0
0.121905126,3.600157738,27.33820915,100.0
0.120778136,3.600157738,27.15825272,100.0
0.120026812,3.600465298,27.30765343,100.0
0.118711993,3.600157738,27.15825272,100.0
0.117585011,3.600157738,27.23295593,100.0
0.116833687,3.600157738,27.23295593,100.0
0.115894526,3.600157738,27.23295593,100.0
0.114767544,3.600157738,27.15825272,100.0
0.11401622,3.600157738,27.21937561,100.0
0.113077059,3.600157738,27.11410522,100.0
0.111950077,3.599849939,27.18881416,100.0
0.111198753,3.600465298,27.29407501,100.0
0.110823087,3.600157738,27.18881416,100.0
0.109508269,3.600157738,27.32463264,100.0
0.108381286,3.600157738,27.21937561,100.0
0.107817791,3.600157738,27.17523193,100.0
0.107066467,3.600157738,27.21937561,100.0
0.106315143,3.600157738,27.21937561,100.0
0.10537599,3.600157738,27.21937561,100.0
0.10443683,3.600157738,27.24993706,100.0
0.103685506,3.600157738,27.24993706,100.0
0.103122018,3.600157738,27.24993706,100.0
0.102558523,3.600465298,27.1005249,100.0
0.101243705,3.600157738,27.24993706,100.0
0.100492381,3.600157738,27.13109016,100.0
0.099741057,3.600157738,27.13109016,100.0
0.098989733,3.600465298,27.1005249,100.0
0.098426238,3.600157738,27.17523193,100.0
0.097487085,3.600157738,27.17523193,100.0
0.096735761,3.600157738,27.13109016,100.0
0.096172266,3.600157738,26.95109558,100.0
0.095608771,3.600157738,27.13109016,100.0
0.095045276,3.600157738,27.2804985,100.0
0.093730465,3.600157738,27.24993706,100.0
0.093542628,3.600465298,27.17523193,100.0
0.09316697,3.600157738,27.05638123,100.0
0.092603475,3.600465298,26.98166466,100.0
0.091664322,3.600465298,26.95109558,100.0
0.091100827,3.600157738,26.98166466,100.0
0.090349503,3.600465298,26.98166466,100.0
0.089973837,3.600157738,27.04280281,100.0
0.089034684,3.599849939,27.01223373,100.0
0.08828336,3.599849939,26.90694237,100.0
0.087907702,3.600157738,27.08694649,100.0
0.087344207,3.600157738,27.08694649,100.0
0.086592883,3.600157738,27.04280281,100.0
0.086029388,3.600157738,26.89336205,100.0
0.085841559,3.600465298,27.04280281,100.0
0.085278064,3.600465298,27.11751366,100.0
0.084338911,3.600157738,26.89336205,100.0
0.083963245,3.600157738,27.14808083,100.0
0.083211921,3.600157738,27.01223373,100.0
0.082836263,3.600157738,26.96808434,100.0
0.082460597,3.600465298,26.92393684,100.0
0.081709273,3.600157738,26.99865532,100.0
0.081145778,3.599849939,27.04280281,100.0
0.08077012,3.600465298,26.96808434,100.0
0.080206625,3.600157738,27.0292263,100.0
0.079830959,3.600157738,26.96808434,100.0
0.079267472,3.600157738,27.04280281,100.0
0.078516148,3.600157738,27.04280281,100.0
0.078328311,3.600157738,26.99865532,100.0
0.077764824,3.600157738,27.07337189,100.0
0.077389158,3.600465298,27.07337189,100.0
0.076825663,3.600157738,26.93751144,100.0
0.076262176,3.600157738,27.04280281,100.0
0.075510845,3.600157738,26.93751144,100.0
0.075510845,3.600157738,27.04280281,100.0
0.075135186,3.600157738,26.86278915,100.0
0.074383862,3.600157738,26.92393684,100.0
0.074008197,3.600157738,26.99865532,100.0
0.073632538,3.600157738,26.89336205,100.0
0.073069043,3.600157738,26.95450974,100.0
0.072693385,3.600157738,26.89336205,100.0
0.072317719,3.600465298,26.95450974,100.0
0.071942061,3.600465298,26.95450974,100.0
0.071566395,3.600157738,26.89336205,100.0
0.071190737,3.600465298,26.92393684,100.0
0.070439406,3.600157738,26.92393684,100.0
0.070063747,3.600157738,26.95450974,100.0
0.069688082,3.600157738,26.84921265,100.0
0.069500253,3.600465298,26.84921265,100.0
0.068936758,3.600465298,26.87978745,100.0
0.068748929,3.600157738,26.99865532,100.0
0.068185434,3.600157738,26.92393684,100.0
0.067997605,3.600465298,26.95450974,100.0
0.067621946,3.600465298,26.91036415,100.0
0.067246281,3.600465298,26.92393684,100.0
0.066494957,3.600157738,26.92393684,100.0
0.066494957,3.600465298,26.99865532,100.0
0.065931462,3.600157738,26.99865532,100.0
0.065743633,3.600157738,27.0292263,100.0
0.065367967,3.600157738,26.96808434,100.0
0.064804479,3.600157738,26.96808434,100.0
0.064616643,3.600465298,26.78805923,100.0
0.064240985,3.600157738,26.83221626,100.0
0.063865319,3.600465298,26.93751144,100.0
0.063489661,3.600157738,26.98166466,100.0
0.063113995,3.600157738,26.90694237,100.0
0.062926166,3.600157738,26.87637138,100.0
0.062550507,3.600157738,26.87637138,100.0
0.061987013,3.600157738,26.86278915,100.0
0.06179918,3.600157738,26.72690964,100.0
0.061611351,3.600465298,26.90694237,100.0
0.061235685,3.600157738,26.98166466,100.0
0.061047856,3.600157738,26.83221626,100.0
0.060672194,3.600157738,26.90694237,100.0
0.060296532,3.600157738,26.87637138,100.0
0.05992087,3.599849939,26.83221626,100.0
0.059545208,3.600157738,26.83221626,100.0
0.059357375,3.600157738,26.96808434,100.0
0.059169546,3.600157738,26.93751144,100.0
0.058793884,3.600465298,26.86278915,100.0
0.058606051,3.600157738,26.78805923,100.0
0.058230389,3.600157738,26.81863594,100.0
0.057666898,3.600157738,26.86278915,100.0
0.057479065,3.600465298,26.83221626,100.0
0.057479065,3.600157738,26.90694237,100.0
0.057103403,3.600157738,26.86278915,100.0
0.056915574,3.600157738,26.86278915,100.0
0.056539908,3.600157738,26.87637138,100.0
0.056352079,3.600465298,26.83221626,100.0
0.055976417,3.600157738,26.83221626,100.0
0.055788584,3.600465298,26.83221626,100.0
0.055412922,3.600157738,26.86278915,100.0
0.05503726,3.599849939,26.78805923,100.0
0.05503726,3.600157738,26.90694237,100.0
0.054661598,3.600465298,26.90694237,100.0
0.054285936,3.600157738,26.86278915,100.0
0.054098107,3.600465298,26.83221626,100.0
0.053910274,3.600465298,26.83221626,100.0
0.053534612,3.600157738,26.90694237,100.0
0.053346783,3.600157738,26.83221626,100.0
0.052971121,3.600157738,26.90694237,100.0
0.052971121,3.600157738,26.86278915,100.0
0.052595459,3.600157738,26.83221626,100.0
0.052407626,3.600465298,26.86278915,100.0
0.052219797,3.600157738,26.90694237,100.0
0.051844135,3.600157738,26.83221626,100.0
0.051656302,3.600465298,26.78805923,100.0
0.05128064,3.599849939,26.83221626,100.0
0.051092807,3.600157738,26.75748444,100.0
0.050717145,3.600157738,26.83221626,100.0
0.050717145,3.600157738,26.80164337,100.0
0.050529316,3.600157738,26.83221626,100.0
0.050341483,3.600157738,26.80164337,100.0
0.049965821,3.600157738,26.90694237,100.0
0.050153654,3.600465298,26.80164337,100.0
0.049590159,3.600157738,26.83221626,100.0
0.04940233,3.600465298,26.90694237,100.0
0.049026668,3.600157738,26.83221626,100.0
0.048838835,3.600157738,26.80164337,100.0
0.048651006,3.600157738,26.83221626,100.0
0.048651006,3.600157738,26.87637138,100.0
0.048275344,3.599849939,26.83221626,100.0
0.048275344,3.600157738,26.80164337,100.0
0.047899682,3.600157738,26.75748444,100.0
0.047711849,3.600157738,26.75748444,100.0
0.047336187,3.600157738,26.80164337,100.0
0.046960525,3.599849939,26.90694237,100.0
0.046960525,3.600465298,26.90694237,100.0
0.046960525,3.600157738,26.80164337,100.0
0.046772692,3.600157738,26.80164337,100.0
0.046584863,3.600157738,26.72690964,100.0
0.046209201,3.600157738,26.80164337,100.0
0.046209201,3.600157738,26.87637138,100.0
0.045645706,3.600465298,26.80164337,100.0
0.045457877,3.600157738,26.87637138,100.0
0.045457877,3.599849939,26.87637138,100.0
0.045270044,3.600465298,26.87637138,100.0
0.045082215,3.600157738,26.80164337,100.0
0.045270044,3.600157738,26.87637138,100.0
0.044894382,3.600157738,26.80164337,100.0
0.04451872,3.600157738,26.80164337,100.0
0.044143058,3.600465298,26.80164337,100.0
0.04451872,3.600157738,26.80164337,100.0
0.043955229,3.600157738,26.87637138,100.0
0.043955229,3.600157738,26.80164337,100.0
0.043579567,3.600157738,26.87637138,100.0
0.043579567,3.600465298,26.87637138,100.0
0.043579567,3.600157738,26.80164337,100.0
0.043203905,3.600157738,26.87637138,100.0
0.043016072,3.600157738,26.87637138,100.0
0.042828243,3.600157738,26.77106857,100.0
0.042828243,3.600465298,26.87637138,100.0
0.042452581,3.600157738,26.80164337,100.0
0.042452581,3.600465298,26.84579849,100.0
0.042264748,3.600157738,26.87637138,100.0
0.042076916,3.600465298,26.87637138,100.0
0.041701254,3.600157738,26.80164337,100.0
0.041889086,3.600465298,26.80164337,100.0
0.041513424,3.600157738,26.87637138,100.0
0.041325592,3.600157738,26.77106857,100.0
0.041325592,3.600157738,26.84579849,100.0
0.041137762,3.600157738,26.84579849,100.0
0.04094993,3.600157738,26.80164337,100.0
0.04094993,3.600157738,26.77106857,100.0
0.040574268,3.600157738,26.80164337,100.0
0.040198606,3.600157738,26.72690964,100.0
0.040386438,3.600157738,26.80164337,100.0
0.040198606,3.600157738,26.84579849,100.0
0.040010776,3.600157738,26.80164337,100.0
0.039822944,3.600465298,26.84579849,100.0
0.039447282,3.600157738,26.74049377,100.0
0.039447282,3.600157738,26.8152256,100.0
0.039635114,3.600465298,26.74049377,100.0
0.03907162,3.600465298,26.78465462,100.0
0.039259452,3.600465298,26.70992088,100.0
0.03888379,3.600157738,26.75408173,100.0
0.03907162,3.600157738,26.75408173,100.0
0.038508128,3.600157738,26.78465462,100.0
0.03888379,3.600157738,26.67934608,100.0
0.038320296,3.600157738,26.82881737,100.0
0.038320296,3.600157738,26.75408173,100.0
0.037944634,3.599849939,26.67934608,100.0
0.037944634,3.600157738,26.75408173,100.0
0.037944634,3.600465298,26.67934608,100.0
0.037944634,3.600465298,26.82881737,100.0
0.037756804,3.599849939,26.67934608,100.0
0.037568972,3.600157738,26.82881737,100.0
0.037381139,3.600465298,26.75408173,100.0
0.037381139,3.600157738,26.6487751,100.0
0.037005477,3.600157738,26.67934608,100.0
0.037005477,3.600157738,26.60460472,100.0
0.036817648,3.600157738,26.82881737,100.0
0.036817648,3.600157738,26.90354347,100.0
0.036441986,3.600157738,26.82881737,100.0
0.036441986,3.600157738,26.79824829,100.0
0.036066324,3.600157738,26.8729763,100.0
0.036066324,3.600157738,26.70654106,100.0
0.036066324,3.600157738,26.84241104,100.0
0.035878491,3.600157738,26.84241104,100.0
0.035690662,3.600157738,26.84241104,100.0
0.035690662,3.600157738,26.73711014,100.0
0.035690662,3.600465298,26.84241104,100.0
0.035690662,3.600465298,26.7812748,100.0
0.035315,3.599849939,26.7812748,100.0
0.035315,3.600157738,26.91713524,100.0
0.035315,3.600157738,26.66237068,100.0
0.034751505,3.600157738,26.67597008,100.0
0.034939338,3.600157738,26.84241104,100.0
0.034563676,3.600157738,26.84241104,100.0
0.034563676,3.600157738,26.7812748,100.0
0.034375843,3.600465298,26.72013855,100.0
0.034188014,3.600157738,26.97488785,100.0
0.034188014,3.600157738,26.82543755,100.0
0.034188014,3.600157738,26.75070572,100.0
0.034000181,3.600157738,26.96129227,100.0
0.033812352,3.600157738,26.85600471,100.0
0.033624519,3.600465298,26.67597008,100.0
0.033624519,3.600157738,26.7812748,100.0
0.03343669,3.600157738,26.85600471,100.0
0.033624519,3.600465298,26.85600471,100.0
0.033624519,3.600465298,26.76768112,100.0
0.033248857,3.600157738,26.81184387,100.0
0.033248857,3.600157738,26.73711014,100.0
0.03343669,3.600465298,26.8729763,100.0
0.033061028,3.600157738,26.69294167,100.0
0.032873195,3.600157738,26.76768112,100.0
0.032685366,3.600157738,26.8729763,100.0
0.032685366,3.600157738,26.69294167,100.0
0.032497533,3.600157738,26.76768112,100.0
0.032497533,3.600157738,26.72351265,100.0
0.0323097,3.600157738,26.72351265,100.0
0.0323097,3.600157738,26.69294167,100.0
0.031934038,3.600465298,26.69294167,100.0
0.031934038,3.600157738,26.61820221,100.0
0.031746209,3.600157738,26.72351265,100.0
0.031558376,3.600157738,26.57402992,100.0
0.031934038,3.600465298,26.66237068,100.0
0.031746209,3.600157738,26.6487751,100.0
0.031370547,3.600157738,26.72351265,100.0
0.031182716,3.600157738,26.72351265,100.0
0.031182716,3.600465298,26.54345512,100.0
0.031182716,3.600157738,26.79824829,100.0
0.030994885,3.600157738,26.82881737,100.0
0.030994885,3.600157738,26.57402992,100.0
0.030994885,3.600157738,26.6487751,100.0
0.030807054,3.600465298,26.72351265,100.0
0.030619223,3.600157738,26.72351265,100.0
0.030807054,3.600157738,26.67934608,100.0
0.030619223,3.600465298,26.75408173,100.0
0.030431392,3.600157738,26.75408173,100.0
0.030243561,3.600157738,26.67934608,100.0
0.030055728,3.600157738,26.67934608,100.0
0.030243561,3.600157738,26.75408173,100.0
0.029867897,3.600157738,26.6487751,100.0
0.029867897,3.600157738,26.75408173,100.0
0.029867897,3.600157738,26.75408173,100.0
0.029680066,3.600157738,26.67934608,100.0
0.029680066,3.600157738,26.63518143,100.0
0.029492235,3.600157738,26.70992088,100.0
0.029867897,3.600465298,26.63518143,100.0
0.029492235,3.600157738,26.8152256,100.0
0.029492235,3.600157738,26.74049377,100.0
0.029492235,3.600157738,26.70992088,100.0
0.029492235,3.600465298,26.74049377,100.0
0.029116573,3.600465298,26.74049377,100.0
0.028928742,3.600157738,26.63518143,100.0
0.028928742,3.600157738,26.62159348,100.0
0.029116573,3.600465298,26.69633293,100.0
0.028740911,3.600157738,26.69633293,100.0
0.028740911,3.600157738,26.63518143,100.0
0.02855308,3.600157738,26.74049377,100.0
0.028365249,3.599849939,26.74049377,100.0
0.02855308,3.600157738,26.77106857,100.0
0.028365249,3.600157738,26.77106857,100.0
0.028177418,3.600157738,26.77106857,100.0
0.02855308,3.600465298,26.69633293,100.0
0.027989587,3.600157738,26.77106857,100.0
0.027989587,3.600157738,26.72690964,100.0
0.028177418,3.600465298,26.69633293,100.0
0.027801756,3.600157738,26.69633293,100.0
0.027801756,3.600465298,26.62159348,100.0
0.027613925,3.600465298,26.72690964,100.0
0.027613925,3.600157738,26.72690964,100.0
0.027426094,3.600157738,26.77106857,100.0
0.027426094,3.600157738,26.80164337,100.0
0.027426094,3.600465298,26.72690964,100.0
0.027238263,3.600157738,26.65217209,100.0
0.027238263,3.600157738,26.50267601,100.0
0.027238263,3.600157738,26.72690964,100.0
0.027238263,3.600157738,26.65217209,100.0
0.027050432,3.600465298,26.68274879,100.0
0.026862601,3.600157738,26.75748444,100.0
0.026862601,3.600157738,26.53325844,100.0
0.027050432,3.600157738,26.65217209,100.0
0.026862601,3.600157738,26.72690964,100.0
0.026486939,3.600157738,26.68274879,100.0
0.026862601,3.600465298,26.577425,100.0
0.02667477,3.600465298,26.65217209,100.0
0.026486939,3.600157738,26.60800362,100.0
0.026486939,3.600157738,26.53325844,100.0
0.026299108,3.600157738,26.60800362,100.0
0.026299108,3.600157738,26.53325844,100.0
0.026299108,3.600157738,26.60800362,100.0
0.026111277,3.600157738,26.60800362,100.0
0.026111277,3.600465298,26.53325844,100.0
0.025923446,3.600465298,26.63858414,100.0
0.025735615,3.599849939,26.63858414,100.0
0.025547784,3.600157738,26.60800362,100.0
